transaction_id,customer_id,timestamp,amount,merchant_category,location,is_fraud
TXN_005256,CUST_3958,2025-12-31 14:56:29.371933,129.82,Banking,Mumbai,0
TXN_001956,CUST_9919,2025-12-19 11:24:29.348759,1594.7,Grocery,Chennai,0
TXN_005168,CUST_1441,2025-12-18 02:56:29.371933,347.02,Education,Surat,0
TXN_004815,CUST_4598,2025-12-21 09:30:29.371933,548.59,Utilities,Jaipur,0
TXN_006265,CUST_4650,2026-01-11 14:37:29.388199,221.32,Grocery,Bangalore,0
TXN_001506,CUST_2041,2026-01-11 11:39:29.348759,256.41,Transportation,Delhi,0
TXN_000671,CUST_5240,2026-01-11 23:43:29.339556,1402.6,Restaurant,Chennai,0
TXN_008908,CUST_5164,2025-12-14 01:23:29.414153,86.69,Restaurant,Ahmedabad,0
TXN_007056,CUST_7362,2026-01-01 08:46:29.396226,71.81,Healthcare,Pune,0
TXN_000898,CUST_2877,2025-12-19 19:33:29.339556,467.18,Banking,Mumbai,0
TXN_006179,CUST_9738,2026-01-09 23:19:29.388199,1981.09,Entertainment,Ahmedabad,0
TXN_002667,CUST_9803,2025-12-17 20:31:29.348759,942.16,Banking,Jaipur,0
TXN_003194,CUST_1376,2025-12-31 16:02:29.363580,217.53,Utilities,Bangalore,0
TXN_002891,CUST_3908,2025-12-30 02:34:29.348759,464.64,Education,Mumbai,0
TXN_007774,CUST_6593,2025-12-28 19:14:29.398724,629.01,Banking,Pune,0
TXN_002622,CUST_3369,2026-01-03 13:09:29.348759,888.08,Entertainment,Pune,0
TXN_006009,CUST_1128,2026-01-08 14:58:29.382615,1261.51,Telecom,Jaipur,0
TXN_005957,CUST_2664,2025-12-19 00:14:29.382615,356.69,Transportation,Bangalore,0
TXN_000003,CUST_7912,2025-12-14 21:47:29.332626,771.0,Utilities,Chennai,0
TXN_002371,CUST_1931,2025-12-15 22:50:29.348759,345.19,Education,Bangalore,0
TXN_007915,CUST_1264,2026-01-02 04:05:29.398724,287.76,Online Shopping,Kolkata,0
TXN_001770,CUST_9609,2026-01-05 13:27:29.348759,700.28,Education,Ahmedabad,0
TXN_008507,CUST_9069,2025-12-27 19:52:29.398724,1150.79,Restaurant,Chennai,0
TXN_006026,CUST_3563,2025-12-27 12:02:29.382615,453.31,Restaurant,Delhi,0
TXN_000532,CUST_1202,2025-12-23 11:06:29.339556,76.59,Restaurant,Jaipur,0
TXN_008725,CUST_6234,2025-12-20 16:17:29.412145,351.31,Education,Bangalore,0
TXN_008650,CUST_2104,2025-12-30 05:53:29.398724,130.95,Transportation,Delhi,0
TXN_007874,CUST_6415,2025-12-30 03:39:29.398724,163.7,Entertainment,Ahmedabad,0
TXN_008891,CUST_7937,2025-12-14 03:00:29.414153,298.19,Banking,Bangalore,0
TXN_003121,CUST_7142,2025-12-20 07:09:29.363580,248.75,Banking,Surat,0
TXN_009023,CUST_5823,2025-12-18 23:02:29.415493,143.22,Entertainment,Mumbai,0
TXN_000732,CUST_4308,2026-01-09 17:51:29.339556,151.66,Banking,Kolkata,0
TXN_003407,CUST_4728,2025-12-27 14:43:29.365824,797.97,Restaurant,Delhi,0
TXN_002340,CUST_6261,2025-12-17 20:10:29.348759,208.45,Healthcare,Bangalore,0
TXN_005968,CUST_6590,2025-12-17 23:08:29.382615,1371.77,Entertainment,Delhi,0
TXN_006581,CUST_1887,2025-12-28 17:27:29.388199,302.5,Banking,Hyderabad,0
TXN_002566,CUST_6087,2025-12-15 10:27:29.348759,268.24,Entertainment,Bangalore,0
TXN_007727,CUST_1847,2025-12-29 16:55:29.398724,111.54,Utilities,Ahmedabad,0
TXN_007821,CUST_5026,2025-12-18 23:58:29.398724,734.36,Utilities,Mumbai,0
TXN_006714,CUST_4490,2025-12-26 22:26:29.388199,536.33,Transportation,Surat,0
TXN_006996,CUST_4503,2026-01-02 00:09:29.396226,299.51,Healthcare,Mumbai,0
TXN_006943,CUST_1165,2026-01-02 20:30:29.388199,1480.28,Grocery,Ahmedabad,0
TXN_007795,CUST_6923,2026-01-11 05:22:29.398724,434.36,Restaurant,Kolkata,0
TXN_008976,CUST_5262,2025-12-26 15:59:29.414153,161.83,Telecom,Kolkata,0
TXN_001256,CUST_8889,2026-01-04 23:51:29.348759,120.34,Telecom,Kolkata,0
TXN_002105,CUST_8443,2025-12-31 20:35:29.348759,122.8,Entertainment,Surat,0
TXN_006735,CUST_3883,2025-12-24 01:46:29.388199,746.16,Online Shopping,Jaipur,0
TXN_009779,CUST_7536,2025-12-29 12:12:29.420309,931.68,Healthcare,Ahmedabad,0
TXN_006225,CUST_8764,2026-01-12 19:18:29.388199,679.09,Healthcare,Kolkata,0
TXN_009151,CUST_8716,2025-12-16 00:35:29.415493,779.48,Telecom,Mumbai,0
TXN_004995,CUST_9310,2026-01-10 23:30:29.371933,209.06,Healthcare,Ahmedabad,0
TXN_008970,CUST_5839,2026-01-04 03:13:29.414153,1795.35,Utilities,Ahmedabad,0
TXN_006840,CUST_7895,2025-12-20 04:53:29.388199,311.68,Utilities,Kolkata,0
TXN_005058,CUST_4041,2025-12-18 22:20:29.371933,411.36,Transportation,Hyderabad,0
TXN_005847,CUST_8121,2026-01-07 09:33:29.382615,7534.67,Entertainment,Bangalore,0
TXN_004435,CUST_6575,2025-12-29 05:18:29.371933,232.04,Grocery,Jaipur,0
TXN_003485,CUST_3923,2026-01-09 06:03:29.365824,146.85,Online Shopping,Ahmedabad,0
TXN_009494,CUST_9292,2025-12-19 05:21:29.420309,597.32,Transportation,Pune,0
TXN_005319,CUST_8765,2025-12-18 09:45:29.371933,332.39,Education,Bangalore,0
TXN_003817,CUST_5356,2025-12-31 10:16:29.365824,275.11,Telecom,Chennai,0
TXN_005730,CUST_4990,2026-01-09 15:24:29.382615,382.79,Online Shopping,Ahmedabad,0
TXN_008904,CUST_2218,2026-01-12 21:12:29.414153,473.56,Entertainment,Delhi,0
TXN_007841,CUST_8950,2026-01-01 11:54:29.398724,378.84,Healthcare,Ahmedabad,0
TXN_009890,CUST_4602,2025-12-19 21:10:29.420309,556.2,Entertainment,Delhi,1
TXN_001622,CUST_3476,2026-01-10 20:37:29.348759,95.75,Telecom,Surat,0
TXN_009424,CUST_2727,2025-12-22 06:35:29.415493,452.53,Transportation,Hyderabad,0
TXN_006308,CUST_5370,2026-01-03 19:45:29.388199,950.49,Entertainment,Bangalore,0
TXN_009305,CUST_6440,2025-12-28 12:00:29.415493,1091.35,Healthcare,Hyderabad,0
TXN_008903,CUST_2218,2026-01-12 19:41:29.414153,151.92,Utilities,Ahmedabad,0
TXN_001097,CUST_8115,2025-12-27 01:37:29.348759,436.43,Utilities,Surat,0
TXN_008058,CUST_6055,2025-12-20 20:45:29.398724,302.43,Restaurant,Kolkata,0
TXN_009482,CUST_8858,2025-12-29 20:25:29.420309,261.06,Banking,Pune,0
TXN_002464,CUST_5630,2025-12-18 04:22:29.348759,117.02,Restaurant,Jaipur,0
TXN_008290,CUST_3237,2026-01-05 19:17:29.398724,59.97,Telecom,Surat,0
TXN_001789,CUST_4717,2026-01-06 20:55:29.348759,555.11,Education,Chennai,0
TXN_000251,CUST_2323,2025-12-24 16:51:29.339556,114.33,Restaurant,Bangalore,0
TXN_009927,CUST_7517,2026-01-04 21:35:29.420309,852.73,Entertainment,Delhi,1
TXN_006192,CUST_4579,2025-12-30 02:41:29.388199,137.5,Healthcare,Jaipur,0
TXN_009651,CUST_8946,2025-12-23 07:04:29.420309,1240.7,Entertainment,Mumbai,0
TXN_000193,CUST_8460,2026-01-12 08:37:29.339556,499.74,Utilities,Chennai,0
TXN_000821,CUST_2560,2025-12-27 19:28:29.339556,240.5,Utilities,Ahmedabad,0
TXN_009628,CUST_1592,2025-12-25 14:59:29.420309,4454.11,Telecom,Bangalore,0
TXN_005715,CUST_5033,2025-12-26 16:39:29.382615,598.59,Restaurant,Pune,0
TXN_007196,CUST_8683,2025-12-17 19:36:29.396226,543.42,Transportation,Pune,0
TXN_005716,CUST_8252,2025-12-20 19:11:29.382615,263.55,Healthcare,Ahmedabad,0
TXN_004401,CUST_1054,2026-01-06 05:07:29.371933,656.75,Online Shopping,Bangalore,0
TXN_009291,CUST_5975,2025-12-21 17:43:29.415493,205.94,Telecom,Ahmedabad,0
TXN_005389,CUST_3539,2025-12-22 22:16:29.380018,106.62,Entertainment,Ahmedabad,0
TXN_004167,CUST_5699,2026-01-04 09:56:29.365824,299.65,Banking,Ahmedabad,0
TXN_004952,CUST_6361,2026-01-09 19:06:29.371933,1412.52,Entertainment,Bangalore,0
TXN_002688,CUST_2060,2025-12-24 05:01:29.348759,86.87,Utilities,Chennai,0
TXN_004391,CUST_7190,2025-12-18 01:49:29.371933,675.12,Transportation,Pune,0
TXN_005861,CUST_9829,2026-01-02 15:58:29.382615,1398.85,Education,Mumbai,0
TXN_005982,CUST_3371,2026-01-02 08:47:29.382615,2045.21,Entertainment,Pune,0
TXN_004928,CUST_7735,2025-12-18 03:50:29.371933,512.12,Utilities,Hyderabad,0
TXN_006736,CUST_9852,2025-12-26 11:19:29.388199,671.61,Grocery,Pune,0
TXN_002608,CUST_7291,2026-01-04 11:42:29.348759,44.45,Education,Hyderabad,0
TXN_007467,CUST_4803,2025-12-21 08:35:29.398724,292.06,Transportation,Bangalore,0
TXN_000239,CUST_6464,2025-12-21 02:32:29.339556,208.14,Banking,Chennai,0
TXN_004016,CUST_3855,2025-12-31 09:04:29.365824,226.08,Utilities,Pune,0
TXN_009263,CUST_8024,2025-12-30 07:11:29.415493,743.28,Grocery,Ahmedabad,0
TXN_002978,CUST_9526,2026-01-10 22:13:29.348759,173.07,Transportation,Bangalore,0
TXN_005713,CUST_3314,2026-01-04 16:47:29.382615,950.26,Grocery,Jaipur,0
TXN_009857,CUST_5447,2025-12-31 01:43:29.420309,823.37,Banking,Delhi,1
TXN_005474,CUST_3433,2026-01-10 05:26:29.380018,244.64,Restaurant,Chennai,0
TXN_000946,CUST_4759,2026-01-08 13:32:29.339556,138.37,Healthcare,Pune,0
TXN_008252,CUST_4296,2026-01-02 04:46:29.398724,140.31,Healthcare,Kolkata,0
TXN_007682,CUST_7998,2025-12-22 22:45:29.398724,180.27,Healthcare,Mumbai,0
TXN_005098,CUST_5214,2026-01-11 09:48:29.371933,131.4,Online Shopping,Delhi,0
TXN_006806,CUST_5292,2026-01-08 14:27:29.388199,355.48,Transportation,Ahmedabad,0
TXN_005804,CUST_3985,2026-01-05 04:07:29.382615,2487.16,Grocery,Delhi,0
TXN_003553,CUST_4146,2026-01-07 06:07:29.365824,570.61,Telecom,Bangalore,0
TXN_009970,CUST_3114,2025-12-26 20:36:29.420309,999.66,Banking,Delhi,1
TXN_003361,CUST_2305,2026-01-08 20:17:29.365824,127.32,Banking,Jaipur,0
TXN_008250,CUST_5702,2026-01-09 04:19:29.398724,793.54,Healthcare,Ahmedabad,0
TXN_002411,CUST_6902,2025-12-24 11:39:29.348759,914.87,Transportation,Ahmedabad,0
TXN_004508,CUST_3194,2025-12-14 06:30:29.371933,526.17,Entertainment,Delhi,0
TXN_008463,CUST_2972,2025-12-31 07:54:29.398724,638.03,Healthcare,Mumbai,0
TXN_003983,CUST_9585,2026-01-07 05:03:29.365824,9433.82,Online Shopping,Hyderabad,0
TXN_000147,CUST_6419,2025-12-25 20:11:29.339556,117.1,Entertainment,Kolkata,0
TXN_006649,CUST_7187,2025-12-22 01:10:29.388199,1219.54,Grocery,Mumbai,0
TXN_002295,CUST_5948,2026-01-02 06:53:29.348759,175.84,Banking,Hyderabad,0
TXN_002254,CUST_6467,2025-12-15 11:59:29.348759,398.58,Transportation,Delhi,0
TXN_003612,CUST_2501,2025-12-25 02:57:29.365824,450.96,Telecom,Hyderabad,0
TXN_005354,CUST_2415,2026-01-08 12:49:29.371933,1289.82,Utilities,Bangalore,0
TXN_001737,CUST_9474,2025-12-24 15:54:29.348759,140.66,Restaurant,Delhi,0
TXN_007916,CUST_4116,2026-01-02 01:52:29.398724,404.33,Banking,Pune,0
TXN_007660,CUST_3022,2025-12-16 07:58:29.398724,174.25,Restaurant,Delhi,0
TXN_000115,CUST_9947,2026-01-08 17:39:29.339556,332.83,Utilities,Ahmedabad,0
TXN_008861,CUST_7026,2025-12-23 05:23:29.412145,542.36,Restaurant,Jaipur,0
TXN_005650,CUST_4585,2025-12-22 08:28:29.382615,1031.37,Restaurant,Kolkata,0
TXN_009845,CUST_9731,2026-01-07 22:29:29.420309,1561.66,Banking,Mumbai,1
TXN_000499,CUST_9000,2025-12-19 15:23:29.339556,168.07,Grocery,Jaipur,0
TXN_007823,CUST_4916,2025-12-20 22:39:29.398724,246.12,Restaurant,Delhi,0
TXN_000721,CUST_9013,2026-01-11 18:58:29.339556,548.84,Restaurant,Jaipur,0
TXN_007259,CUST_7389,2026-01-08 05:57:29.398724,224.89,Restaurant,Hyderabad,0
TXN_008844,CUST_9133,2026-01-12 17:43:29.412145,302.74,Healthcare,Bangalore,0
TXN_005731,CUST_3826,2025-12-15 23:37:29.382615,349.02,Transportation,Delhi,0
TXN_003090,CUST_5475,2025-12-21 22:26:29.363580,465.72,Banking,Ahmedabad,0
TXN_007227,CUST_8075,2025-12-20 04:39:29.396226,380.93,Entertainment,Hyderabad,0
TXN_007307,CUST_7910,2026-01-04 12:49:29.398724,1120.62,Online Shopping,Pune,0
TXN_006509,CUST_4321,2025-12-16 03:22:29.388199,118.72,Education,Chennai,0
TXN_000597,CUST_8996,2025-12-24 15:42:29.339556,308.01,Restaurant,Ahmedabad,0
TXN_009093,CUST_8834,2025-12-29 12:25:29.415493,126.91,Telecom,Kolkata,0
TXN_006096,CUST_1547,2025-12-29 15:09:29.382615,844.07,Banking,Bangalore,0
TXN_006054,CUST_7074,2025-12-26 13:23:29.382615,948.05,Telecom,Kolkata,0
TXN_005165,CUST_9990,2025-12-31 22:41:29.371933,893.01,Healthcare,Bangalore,0
TXN_001648,CUST_1085,2025-12-28 07:57:29.348759,1081.1,Banking,Surat,0
TXN_008168,CUST_2438,2025-12-26 06:04:29.398724,831.04,Education,Pune,0
TXN_006921,CUST_7649,2025-12-27 20:43:29.388199,521.85,Online Shopping,Jaipur,0
TXN_002701,CUST_8799,2025-12-20 01:16:29.348759,593.96,Banking,Chennai,0
TXN_008204,CUST_2324,2025-12-17 15:14:29.398724,181.0,Online Shopping,Mumbai,0
TXN_001701,CUST_6215,2026-01-11 19:03:29.348759,572.85,Entertainment,Ahmedabad,0
TXN_008944,CUST_5401,2026-01-02 22:29:29.414153,571.0,Banking,Pune,0
TXN_005405,CUST_4658,2025-12-14 09:56:29.380018,172.17,Transportation,Ahmedabad,0
TXN_007220,CUST_2980,2025-12-21 11:20:29.396226,70.87,Healthcare,Kolkata,0
TXN_007503,CUST_1064,2025-12-29 00:30:29.398724,856.98,Education,Chennai,0
TXN_002943,CUST_4893,2026-01-04 13:21:29.348759,765.46,Entertainment,Pune,0
TXN_006302,CUST_5802,2026-01-07 13:41:29.388199,95.49,Entertainment,Mumbai,0
TXN_000087,CUST_4114,2025-12-21 23:27:29.339556,1007.68,Healthcare,Mumbai,0
TXN_002309,CUST_1997,2025-12-17 21:19:29.348759,688.49,Telecom,Mumbai,0
TXN_002678,CUST_9548,2025-12-22 21:56:29.348759,84.37,Transportation,Surat,0
TXN_008217,CUST_3544,2026-01-05 06:29:29.398724,1781.97,Transportation,Bangalore,0
TXN_007730,CUST_6568,2025-12-15 03:25:29.398724,476.51,Education,Pune,0
TXN_002595,CUST_8593,2026-01-05 05:30:29.348759,942.4,Restaurant,Hyderabad,0
TXN_005885,CUST_3415,2026-01-12 20:13:29.382615,91.95,Education,Pune,0
TXN_001030,CUST_4788,2026-01-07 22:17:29.347670,145.07,Transportation,Chennai,0
TXN_000137,CUST_5397,2025-12-24 05:35:29.339556,184.33,Restaurant,Kolkata,0
TXN_006832,CUST_8200,2026-01-09 21:54:29.388199,190.43,Banking,Surat,0
TXN_007815,CUST_9212,2025-12-29 02:11:29.398724,453.77,Transportation,Kolkata,0
TXN_002855,CUST_9978,2025-12-18 18:59:29.348759,1363.7,Grocery,Ahmedabad,0
TXN_004410,CUST_9668,2026-01-10 17:45:29.371933,968.91,Transportation,Kolkata,0
TXN_001201,CUST_7088,2025-12-28 06:55:29.348759,457.25,Telecom,Kolkata,0
TXN_004718,CUST_3601,2025-12-27 00:19:29.371933,1318.51,Grocery,Chennai,0
TXN_009518,CUST_2382,2025-12-25 04:36:29.420309,1326.81,Online Shopping,Ahmedabad,0
TXN_006595,CUST_2947,2025-12-23 17:10:29.388199,64.05,Online Shopping,Kolkata,0
TXN_000567,CUST_2667,2026-01-08 14:53:29.339556,52.56,Transportation,Pune,0
TXN_007329,CUST_1794,2025-12-15 17:27:29.398724,101.94,Utilities,Chennai,0
TXN_005431,CUST_3656,2025-12-22 03:05:29.380018,203.15,Education,Mumbai,0
TXN_003928,CUST_7388,2025-12-27 05:47:29.365824,640.65,Restaurant,Mumbai,0
TXN_006056,CUST_1366,2026-01-09 13:35:29.382615,1808.54,Transportation,Delhi,0
TXN_007590,CUST_5250,2026-01-03 21:43:29.398724,478.07,Utilities,Jaipur,0
TXN_007123,CUST_7499,2025-12-29 11:06:29.396226,250.17,Healthcare,Mumbai,0
TXN_006573,CUST_1066,2025-12-29 05:13:29.388199,3439.24,Banking,Kolkata,0
TXN_006536,CUST_7683,2026-01-02 16:27:29.388199,916.26,Healthcare,Delhi,0
TXN_008914,CUST_7237,2025-12-25 10:58:29.414153,534.88,Grocery,Mumbai,0
TXN_008276,CUST_9884,2026-01-05 12:25:29.398724,588.78,Healthcare,Ahmedabad,0
TXN_002331,CUST_5963,2026-01-12 09:46:29.348759,300.68,Education,Hyderabad,0
TXN_003516,CUST_4161,2026-01-09 23:15:29.365824,649.0,Utilities,Pune,0
TXN_002188,CUST_4175,2025-12-31 05:28:29.348759,309.0,Healthcare,Kolkata,0
TXN_000196,CUST_1606,2025-12-18 14:19:29.339556,593.07,Transportation,Delhi,0
TXN_007258,CUST_2928,2026-01-10 12:17:29.398724,771.92,Telecom,Chennai,0
TXN_005667,CUST_6156,2025-12-22 18:32:29.382615,807.48,Transportation,Mumbai,0
TXN_005060,CUST_8848,2025-12-20 18:50:29.371933,264.04,Utilities,Surat,0
TXN_000803,CUST_6864,2026-01-05 11:00:29.339556,444.13,Online Shopping,Mumbai,0
TXN_008849,CUST_5766,2025-12-15 11:56:29.412145,244.83,Education,Chennai,0
TXN_009929,CUST_7630,2025-12-14 01:18:29.420309,8369.84,Banking,Mumbai,1
TXN_002069,CUST_9886,2026-01-06 08:36:29.348759,1673.63,Restaurant,Chennai,0
TXN_009083,CUST_6594,2025-12-19 22:25:29.415493,350.14,Education,Bangalore,0
TXN_008745,CUST_8876,2025-12-25 09:18:29.412145,3137.71,Transportation,Ahmedabad,0
TXN_000645,CUST_2276,2026-01-01 08:49:29.339556,315.53,Telecom,Mumbai,0
TXN_009375,CUST_9569,2025-12-19 00:22:29.415493,179.59,Restaurant,Delhi,0
TXN_005104,CUST_5918,2025-12-19 17:52:29.371933,436.21,Transportation,Hyderabad,0
TXN_005461,CUST_2096,2025-12-17 22:32:29.380018,388.93,Banking,Bangalore,0
TXN_001638,CUST_6139,2026-01-12 08:42:29.348759,616.22,Entertainment,Jaipur,0
TXN_000121,CUST_7211,2025-12-24 04:11:29.339556,889.83,Transportation,Pune,0
TXN_002982,CUST_1174,2026-01-06 15:43:29.348759,1439.94,Entertainment,Hyderabad,0
TXN_005070,CUST_9606,2025-12-18 16:42:29.371933,538.71,Education,Pune,0
TXN_003075,CUST_4368,2025-12-20 16:29:29.348759,193.83,Entertainment,Chennai,0
TXN_008928,CUST_8096,2026-01-07 06:19:29.414153,298.83,Transportation,Mumbai,0
TXN_003279,CUST_4506,2025-12-26 11:36:29.365491,436.85,Utilities,Kolkata,0
TXN_002136,CUST_7769,2025-12-30 11:58:29.348759,227.33,Grocery,Surat,0
TXN_008942,CUST_4510,2025-12-28 21:47:29.414153,2544.82,Restaurant,Jaipur,0
TXN_004971,CUST_1001,2026-01-07 06:13:29.371933,1860.77,Healthcare,Mumbai,0
TXN_006196,CUST_7164,2025-12-21 13:11:29.388199,347.42,Banking,Bangalore,0
TXN_000135,CUST_8135,2025-12-19 21:15:29.339556,160.87,Entertainment,Surat,0
TXN_007732,CUST_1004,2026-01-01 23:12:29.398724,514.64,Online Shopping,Bangalore,0
TXN_005325,CUST_5554,2026-01-09 02:29:29.371933,491.96,Banking,Bangalore,0
TXN_009641,CUST_6465,2025-12-17 21:57:29.420309,73.62,Online Shopping,Jaipur,0
TXN_006161,CUST_1425,2026-01-11 03:29:29.388199,465.65,Restaurant,Kolkata,0
TXN_002560,CUST_6098,2025-12-22 15:04:29.348759,1016.65,Restaurant,Pune,0
TXN_000063,CUST_3170,2026-01-12 09:38:29.339556,133.44,Restaurant,Chennai,0
TXN_001359,CUST_1399,2025-12-28 12:31:29.348759,91.94,Online Shopping,Hyderabad,0
TXN_006726,CUST_9061,2025-12-16 15:08:29.388199,1335.64,Online Shopping,Kolkata,0
TXN_002468,CUST_9691,2026-01-04 03:38:29.348759,419.03,Entertainment,Chennai,0
TXN_000680,CUST_7266,2026-01-08 20:04:29.339556,1438.79,Education,Jaipur,0
TXN_006798,CUST_4281,2026-01-07 10:56:29.388199,1943.8,Entertainment,Mumbai,0
TXN_000742,CUST_1807,2026-01-06 13:40:29.339556,112.22,Entertainment,Pune,0
TXN_005308,CUST_7361,2025-12-29 15:51:29.371933,172.15,Entertainment,Delhi,0
TXN_007628,CUST_1903,2026-01-04 09:04:29.398724,659.84,Transportation,Pune,0
TXN_003642,CUST_7463,2025-12-23 00:02:29.365824,336.11,Entertainment,Ahmedabad,0
TXN_000445,CUST_5947,2026-01-01 21:18:29.339556,109.46,Grocery,Kolkata,0
TXN_008141,CUST_3271,2026-01-08 10:42:29.398724,214.85,Healthcare,Ahmedabad,0
TXN_003259,CUST_7841,2026-01-08 02:09:29.365491,1321.78,Telecom,Surat,0
TXN_004664,CUST_3211,2025-12-20 09:53:29.371933,251.81,Online Shopping,Delhi,0
TXN_001874,CUST_9005,2026-01-03 20:05:29.348759,879.77,Grocery,Hyderabad,0
TXN_006367,CUST_3578,2026-01-02 07:21:29.388199,315.34,Utilities,Mumbai,0
TXN_002597,CUST_7956,2026-01-02 10:16:29.348759,219.93,Restaurant,Pune,0
TXN_001718,CUST_5143,2026-01-04 15:38:29.348759,488.09,Education,Mumbai,0
TXN_002913,CUST_1077,2026-01-11 05:24:29.348759,194.23,Transportation,Bangalore,0
TXN_002844,CUST_6186,2026-01-09 06:48:29.348759,125.49,Restaurant,Hyderabad,0
TXN_004028,CUST_7408,2025-12-19 06:48:29.365824,311.13,Education,Jaipur,0
TXN_005489,CUST_6027,2025-12-27 17:50:29.380018,198.05,Transportation,Mumbai,0
TXN_008635,CUST_8296,2025-12-30 12:37:29.398724,132.64,Grocery,Kolkata,0
TXN_008038,CUST_6960,2025-12-25 19:49:29.398724,99.13,Entertainment,Chennai,0
TXN_009233,CUST_2918,2025-12-20 07:52:29.415493,432.21,Entertainment,Ahmedabad,0
TXN_000490,CUST_7236,2025-12-28 15:23:29.339556,974.22,Transportation,Kolkata,0
TXN_000494,CUST_3390,2025-12-14 06:17:29.339556,170.5,Banking,Surat,0
TXN_000691,CUST_4811,2026-01-02 04:43:29.339556,281.19,Telecom,Ahmedabad,0
TXN_003822,CUST_5067,2025-12-25 19:30:29.365824,528.1,Banking,Bangalore,0
TXN_000603,CUST_8230,2025-12-27 22:09:29.339556,962.57,Utilities,Bangalore,0
TXN_001912,CUST_8125,2026-01-04 21:52:29.348759,3756.71,Transportation,Hyderabad,0
TXN_001015,CUST_3734,2025-12-26 00:48:29.347670,2289.21,Restaurant,Ahmedabad,0
TXN_006157,CUST_9933,2025-12-21 14:34:29.388199,344.28,Entertainment,Chennai,0
TXN_001994,CUST_2931,2025-12-23 07:12:29.348759,819.18,Entertainment,Kolkata,0
TXN_005770,CUST_3967,2026-01-06 02:31:29.382615,79.57,Banking,Delhi,0
TXN_003758,CUST_3866,2025-12-17 19:54:29.365824,3109.06,Grocery,Mumbai,0
TXN_002367,CUST_2893,2025-12-28 01:39:29.348759,236.09,Banking,Pune,0
TXN_005284,CUST_6234,2025-12-21 15:50:29.371933,734.78,Online Shopping,Bangalore,0
TXN_004371,CUST_8515,2025-12-15 10:07:29.371933,70.65,Entertainment,Jaipur,0
TXN_006884,CUST_6418,2026-01-05 19:18:29.388199,333.95,Transportation,Delhi,0
TXN_007012,CUST_9885,2026-01-08 07:29:29.396226,416.62,Education,Ahmedabad,0
TXN_001362,CUST_5859,2025-12-27 06:26:29.348759,720.03,Banking,Jaipur,0
TXN_008462,CUST_1903,2026-01-08 11:26:29.398724,46.43,Education,Ahmedabad,0
TXN_001527,CUST_8264,2026-01-08 17:50:29.348759,2656.03,Grocery,Hyderabad,0
TXN_001328,CUST_4377,2025-12-18 17:59:29.348759,349.29,Telecom,Ahmedabad,0
TXN_008508,CUST_5404,2025-12-27 00:07:29.398724,174.48,Entertainment,Hyderabad,0
TXN_009032,CUST_5813,2025-12-14 22:00:29.415493,317.49,Healthcare,Kolkata,0
TXN_001552,CUST_2468,2025-12-24 20:15:29.348759,329.09,Healthcare,Bangalore,0
TXN_007770,CUST_3286,2026-01-06 23:35:29.398724,1295.34,Utilities,Bangalore,0
TXN_009909,CUST_6974,2025-12-31 22:43:29.420309,14657.76,Online Shopping,Bangalore,1
TXN_001338,CUST_3881,2025-12-18 22:13:29.348759,298.13,Telecom,Delhi,0
TXN_003902,CUST_5185,2026-01-10 15:29:29.365824,354.23,Healthcare,Surat,0
TXN_003011,CUST_7069,2025-12-29 07:30:29.348759,367.37,Education,Pune,0
TXN_005042,CUST_8228,2025-12-21 19:28:29.371933,74.27,Restaurant,Hyderabad,0
TXN_008826,CUST_8924,2025-12-28 16:42:29.412145,102.9,Transportation,Chennai,0
TXN_002251,CUST_8802,2026-01-04 14:10:29.348759,355.12,Transportation,Kolkata,0
TXN_006534,CUST_9449,2025-12-14 15:50:29.388199,1415.66,Entertainment,Delhi,0
TXN_005040,CUST_6788,2026-01-08 00:05:29.371933,591.8,Telecom,Pune,0
TXN_002347,CUST_4115,2026-01-09 04:18:29.348759,249.93,Education,Jaipur,0
TXN_009283,CUST_1071,2026-01-02 15:40:29.415493,173.59,Transportation,Kolkata,0
TXN_005486,CUST_8688,2025-12-27 06:15:29.380018,849.93,Education,Jaipur,0
TXN_002785,CUST_8828,2025-12-29 21:35:29.348759,247.84,Banking,Chennai,0
TXN_005120,CUST_7530,2025-12-24 08:30:29.371933,913.09,Transportation,Ahmedabad,0
TXN_007551,CUST_5530,2025-12-19 11:04:29.398724,567.99,Entertainment,Delhi,0
TXN_005556,CUST_9212,2025-12-23 02:02:29.382615,94.54,Online Shopping,Ahmedabad,0
TXN_005600,CUST_1828,2026-01-02 20:56:29.382615,638.42,Grocery,Kolkata,0
TXN_007631,CUST_8471,2025-12-28 20:14:29.398724,1179.6,Telecom,Jaipur,0
TXN_000151,CUST_5636,2025-12-17 04:00:29.339556,518.27,Utilities,Pune,0
TXN_002805,CUST_6798,2025-12-30 17:31:29.348759,366.7,Online Shopping,Surat,0
TXN_005875,CUST_3749,2026-01-11 08:33:29.382615,1438.08,Education,Delhi,0
TXN_002087,CUST_6231,2025-12-29 11:12:29.348759,242.71,Healthcare,Surat,0
TXN_003752,CUST_1215,2025-12-30 01:33:29.365824,560.66,Transportation,Ahmedabad,0
TXN_005613,CUST_9340,2025-12-29 13:07:29.382615,1139.8,Online Shopping,Jaipur,0
TXN_002260,CUST_2078,2025-12-31 00:59:29.348759,492.23,Utilities,Surat,0
TXN_004018,CUST_1544,2025-12-15 11:13:29.365824,809.3,Banking,Surat,0
